Jt,m3_t
29.700000000000003,0.5876992299685107
29.75,0.5868515059133403
29.8,0.5862199791577287
29.85,0.5859260368918143
29.900000000000002,0.5855722908457465
29.950000000000003,0.584614048570888
30.0,0.5832542073897306
30.05,0.5819791124418626
30.1,0.581005808671243
30.150000000000002,0.5804597672839508
30.200000000000003,0.5800339177229812
30.25,0.579009124206539
30.3,0.5773249383396634
30.35,0.5755921935306241
30.400000000000002,0.574222745551027
30.450000000000003,0.5733752276047421
30.5,0.5728485055219772
30.55,0.5718503475903631
30.6,0.569978023297967
30.650000000000002,0.5678070347518556
30.700000000000003,0.5659900680270513
30.75,0.5647863379363564
30.8,0.5641008319151242
30.85,0.5631741781559269
30.900000000000002,0.5612668110967007
30.950000000000003,0.5587360702009997
31.0,0.5564398051615227
31.05,0.5548238164389548
31.1,0.5539051287347154
31.150000000000002,0.5530406436556271
31.200000000000003,0.5512369269856279
31.25,0.5484798117829327
31.3,0.5457104609980244
31.35,0.5436310772686814
31.400000000000002,0.5423997757637062
31.450000000000003,0.5415398626678068
31.5,0.5399360750665565
31.55,0.5371225375795922
31.6,0.5339391004105246
31.650000000000002,0.5313602609429624
31.700000000000003,0.5297405736538492
31.75,0.5287936374197163
31.8,0.5274255495045861
31.85,0.5247332239216141
31.900000000000002,0.5212530897931085
31.950000000000003,0.5181676591008986
32.0,0.5160941250042652
32.050000000000004,0.5149521629820419
32.1,0.513790447786692
32.15,0.5113718703139548
32.2,0.5077634448503594
32.25,0.504207986615979
32.300000000000004,0.501632131830955
32.35,0.5001871242691824
32.4,0.49914600557923333
32.45,0.49709985882554375
32.5,0.49356179756312035
32.550000000000004,0.4896276297748203
32.6,0.4865265674569793
32.65,0.4846831127995288
32.7,0.4836386001526465
32.75,0.4819918027809673
32.800000000000004,0.4787223388302154
32.85,0.47455785742156376
32.9,0.47094512232660535
32.95,0.46862922488908465
33.0,0.4674414239467871
33.050000000000004,0.4661458668182991
33.1,0.463308859463315
33.15,0.4591096396011477
33.2,0.4550463060733283
33.25,0.4522120234824293
33.300000000000004,0.4507461542296895
33.35,0.4496899292553544
33.4,0.447385568371223
33.45,0.4433718523269722
33.5,0.43897409105629037
33.550000000000004,0.4356101212983649
33.6,0.43375273667118086
33.65,0.43278207203609853
33.7,0.43102919103613013
33.75,0.4274141085514235
33.800000000000004,0.4228527488984389
33.85,0.41898991253414997
33.9,0.41665944685984085
33.95,0.41560536873172776
34.0,0.41433934931278177
34.050000000000004,0.4112943374197188
34.1,0.406783193473481
34.15,0.40250175205637634
34.2,0.39965475970349146
34.25,0.39835834404749776
34.300000000000004,0.39744457196539074
34.35,0.3950698653641037
34.4,0.3908423651547259
34.45,0.3862762031558985
34.5,0.38291157020152805
34.550000000000004,0.3812433815746211
34.6,0.38050237746345633
34.65,0.37880959377911577
34.7,0.3750867877792398
34.75,0.3704206428881374
34.800000000000004,0.36658341725430293
34.85,0.36445550930636633
34.9,0.36369337095704485
34.95,0.3626043346620949
35.0,0.35956044761342143
35.050000000000004,0.3550171803309325
35.1,0.35080192443550684
35.15,0.3481734088011309
35.2,0.34721075887857716
35.25,0.34657266377839285
35.300000000000004,0.3443058676816097
35.35,0.34012316071133064
35.4,0.3356748062721013
35.45,0.33255346159797355
35.5,0.33124768021042783
