Jt,q4_t
29.1,0.06646614928888689
29.150000000000002,0.06544335723020346
29.200000000000003,0.06503594099650123
29.25,0.06578446847751983
29.3,0.06712308714639689
29.35,0.06800469024444239
29.400000000000002,0.06794056246992715
29.450000000000003,0.06724979340672174
29.5,0.06681879074621636
29.55,0.06742458787220489
29.6,0.06887828606277194
29.650000000000002,0.07022472041554131
29.700000000000003,0.0707518249571964
29.75,0.07048934177759877
29.8,0.0701414679034155
29.85,0.07060324121752401
29.900000000000002,0.0720493953577192
29.950000000000003,0.07373083148401556
30.0,0.07480966170867023
30.05,0.0750412284198517
30.1,0.07488980073760135
30.150000000000002,0.07524980184609158
30.200000000000003,0.07660126275036538
30.25,0.07847914379766205
30.3,0.0800312594480184
30.35,0.08078464340792194
30.400000000000002,0.08093476575054331
30.450000000000003,0.0812689617356233
30.5,0.08248163416665873
30.55,0.08442571835874312
30.6,0.08634246102565366
30.650000000000002,0.0876036894356495
30.700000000000003,0.08813885894404783
30.75,0.08854377662513593
30.8,0.08961772853268327
30.85,0.09152128168041157
30.900000000000002,0.09367689095447865
30.950000000000003,0.09539123472864178
31.0,0.09636245785688669
31.05,0.09694035549627728
31.1,0.09791511898084047
31.150000000000002,0.09970583284048205
31.200000000000003,0.10197297999891128
31.25,0.10405117436282736
31.3,0.10546976161062757
31.35,0.10631360067326222
31.400000000000002,0.10725891888934708
31.450000000000003,0.10890427474763756
31.5,0.11116936533385433
31.55,0.11349865102868956
31.6,0.11533384074574801
31.650000000000002,0.11651349411440065
31.700000000000003,0.11751689981319963
31.75,0.11902388919912837
31.8,0.12119958040253251
31.85,0.1236580566189632
31.900000000000002,0.12584024059711824
31.950000000000003,0.12739147556404098
32.0,0.12854403745681897
32.050000000000004,0.1299539765561465
32.1,0.1319871394776321
32.15,0.13445907907542207
32.2,0.13688858754537142
32.25,0.1388064067696012
32.300000000000004,0.14018801918744683
32.35,0.14156752199458983
32.4,0.14344199080385267
32.45,0.1458315253648399
32.5,0.14839184444905573
32.550000000000004,0.15062950119167626
32.6,0.15229530975308903
32.65,0.1537244886897382
32.7,0.1554589210403906
32.75,0.1576999633059462
32.800000000000004,0.16027325544655707
32.85,0.16274753298935346
32.9,0.16471734545598588
32.95,0.16627629650232087
33.0,0.16791801329785144
33.050000000000004,0.16997925715470855
33.1,0.1724615097643738
33.15,0.1750637423134051
33.2,0.17731629152522568
33.25,0.17907111944143703
33.300000000000004,0.18068688386110718
33.35,0.1825718096672807
33.4,0.18488507309388832
33.45,0.18749617968990395
33.5,0.18996963819706275
33.550000000000004,0.19195967820734378
33.6,0.1936242617744932
33.65,0.19536687236170236
33.7,0.19746682763881618
33.75,0.19997372690872564
33.800000000000004,0.2025728680864896
33.85,0.20480112047385235
33.9,0.20658451020475593
33.95,0.2082418257456628
34.0,0.2101200523881543
34.050000000000004,0.2124305488777315
34.1,0.21503961358628038
34.15,0.21746838826784096
34.2,0.2194227912429106
34.25,0.2210650297761384
34.300000000000004,0.22274640290737074
34.35,0.22480009354748479
34.4,0.22729915274820908
34.45,0.2298522897338965
34.5,0.23200060031343334
34.550000000000004,0.23369977165737005
34.6,0.2352360557802857
34.65,0.23700983566752593
34.7,0.2392916600447695
34.75,0.24186347916328815
34.800000000000004,0.24419127138457986
34.85,0.2460089334038858
34.9,0.24746974966747126
34.95,0.24897772784075678
35.0,0.25096215028774993
35.050000000000004,0.2534318070540862
35.1,0.255884828831504
35.15,0.2578601197119515
35.2,0.259322223611367
35.25,0.26061086606055817
35.300000000000004,0.26225434820805205
35.35,0.2645030113083001
35.4,0.26699138154805685
35.45,0.2691309899390334
35.5,0.27066655330416967
35.550000000000004,0.2718063629620657
35.6,0.27310568320746686
35.65,0.2750333335062872
35.7,0.27744228296766277
35.75,0.27971438246712055
35.800000000000004,0.2813790240389079
35.85,0.2824540280116312
35.9,0.28344427024377267
35.95,0.28498314712390305
36.0,0.2871886040256476
36.050000000000004,0.28952258401343356
36.1,0.29134429764184994
36.15,0.2924402910250498
36.2,0.2931882232146536
36.25,0.29431089694724877
36.300000000000004,0.29619703405903447
36.35,0.2984899416366347
36.4,0.3004606062745057
36.45,0.301652865956703
36.5,0.30224713951648385
36.550000000000004,0.30296850364998684
36.6,0.3044439561533061
36.65,0.30657309912832154
36.7,0.308644524931443
36.75,0.309985815187547
36.800000000000004,0.31052525706303014
36.85,0.3108989543431136
36.9,0.31190890573463625
36.95,0.3137485265977759
37.0,0.3158346434859629
37.050000000000004,0.31734477822469304
37.1,0.31792569482250777
37.15,0.3180362475011759
37.2,0.31856874006597996
37.25,0.32000762236958025
37.300000000000004,0.3219933486699623
37.35,0.3236520678576853
37.4,0.32435530116868405
37.45,0.32430738241645457
37.5,0.32439358764391707
37.550000000000004,0.3253502945922561
37.6,0.3271060797498811
37.65,0.32885112983217407
37.7,0.329729809244028
37.75,0.32963582116514484
37.800000000000004,0.3293451261230816
